iter	RMSE
1665	6.509368361
1666	6.509174413
1667	6.508944152
1668	6.508910118
1669	6.508721831
1670	6.508460179
1671	6.508295249
1672	6.508154212
1673	6.507987106
1674	6.507783833
1675	6.507617142
1676	6.507491043
1677	6.507263406
1678	6.50700313
1679	6.506696176
1680	6.50652738
1681	6.50641694
1682	6.506248621
1683	6.506096431
1684	6.505988753
1685	6.505828374
1686	6.505661315
1687	6.505348963
1688	6.50521046
1689	6.505056063
1690	6.50471496
1691	6.504572272
1692	6.504405627
1693	6.504288202
1694	6.504139932
1695	6.503912488
1696	6.503812306
1697	6.503591259
1698	6.50342936
1699	6.503299684
1700	6.503125153
1701	6.503038588
1702	6.502852502
1703	6.502638375
1704	6.502484383
1705	6.502340332
1706	6.502213734
1707	6.501962502
1708	6.501758486
1709	6.501657916
1710	6.501388678
1711	6.501187972
1712	6.500982902
1713	6.500858754
1714	6.50061529
1715	6.500426723
1716	6.500308962
1717	6.500087536
1718	6.499980381
1719	6.499826079
1720	6.499580147
1721	6.499432008
1722	6.499235115
1723	6.499089164
1724	6.498881983
1725	6.49877506
1726	6.498725174
1727	6.498527908
1728	6.498498563
1729	6.498376547
1730	6.498130444
1731	6.498008136
1732	6.49782122
1733	6.497635387
1734	6.497474405
1735	6.497307333
1736	6.497177104
1737	6.496988859
1738	6.496744728
1739	6.496554359
1740	6.496435123
1741	6.4962429
1742	6.496111014
1743	6.49586158
1744	6.495689832
1745	6.495540151
1746	6.495356366
1747	6.495123519
1748	6.495002263
1749	6.494849598
1750	6.494643418
1751	6.494560889
1752	6.494310812
1753	6.494099351
1754	6.493958915
1755	6.493858519
1756	6.493823366
1757	6.493637815
1758	6.493433092
1759	6.493264405
1760	6.493092616
1761	6.492934983
1762	6.492749255
1763	6.492544654
1764	6.492374638
1765	6.492207379
1766	6.492021531
1767	6.49172502
1768	6.491581254
1769	6.491466549
1770	6.491350096
1771	6.491124853
1772	6.491069908
1773	6.490841324
1774	6.490666125
1775	6.490556445
1776	6.490409587
1777	6.4902426
1778	6.490056106
1779	6.489852297
1780	6.489634695
1781	6.489427797
1782	6.489193389
1783	6.489022104
1784	6.488902084
1785	6.488655464
1786	6.488547529
1787	6.488372253
1788	6.488133134
1789	6.487979769
1790	6.487787016
1791	6.487584457
1792	6.487412892
1793	6.487412281
1794	6.487260344
1795	6.486987273
1796	6.486773006
1797	6.486570254
1798	6.486377063
1799	6.486180606
1800	6.485987382
1801	6.485850236
1802	6.485763471
1803	6.485653434
1804	6.485424807
1805	6.485237229
1806	6.485046886
1807	6.484934976
1808	6.48472997
1809	6.48460261
1810	6.484345857
1811	6.484181195
1812	6.484015516
1813	6.48384421
1814	6.483624109
1815	6.48350683
1816	6.483344747
1817	6.483197828
1818	6.483045379
1819	6.482843336
1820	6.482728413
1821	6.482636575
1822	6.482452016
1823	6.482237164
1824	6.482110556
1825	6.481925494
1826	6.481768361
1827	6.481619825
1828	6.481474178
1829	6.48129435
1830	6.481145946
1831	6.48101551
1832	6.480850552
1833	6.480681739
1834	6.480575202
1835	6.480366075
1836	6.480127285
1837	6.479974319
1838	6.479772115
1839	6.479693317
1840	6.47949121
1841	6.479360803
1842	6.479201338
1843	6.478989306
1844	6.478988666
1845	6.478945722
1846	6.478800797
1847	6.478660893
1848	6.478492309
1849	6.478367819
1850	6.478326767
1851	6.478204382
1852	6.478060734
1853	6.477861679
1854	6.477687533
1855	6.477551892
1856	6.477278093
1857	6.477023062
1858	6.476887394
1859	6.47671455
1860	6.476606272
1861	6.476441821
1862	6.476310974
1863	6.476220451
1864	6.47614621
1865	6.475934542
1866	6.475743766
1867	6.475568064
1868	6.475439374
1869	6.475245052
1870	6.475090059
1871	6.474985659
1872	6.474807818
1873	6.474807044
1874	6.474806105
1875	6.47463522
1876	6.474456224
1877	6.474341235
1878	6.474123108
1879	6.473978213
1880	6.473977773
1881	6.473778975
1882	6.473641669
1883	6.473527537
1884	6.473324763
1885	6.473154982
1886	6.473034073
1887	6.472903443
1888	6.472805327
1889	6.472626977
1890	6.472593707
1891	6.472422402
1892	6.472132557
1893	6.471946751
1894	6.471849488
1895	6.471756986
1896	6.471756804
1897	6.471541119
1898	6.471278315
1899	6.471124461
1900	6.470969929
1901	6.470777442
1902	6.470664381
1903	6.470406884
1904	6.470163855
1905	6.469935979
1906	6.469893562
1907	6.469790265
1908	6.469689636
1909	6.469590882
1910	6.469442221
1911	6.469346265
1912	6.469198995
1913	6.46906932
1914	6.468855822
1915	6.468697856
1916	6.468501944
1917	6.468311594
1918	6.468118753
1919	6.467821063
1920	6.467712739
1921	6.467548974
1922	6.467326802
1923	6.467166693
1924	6.467010679
1925	6.466855055
1926	6.466715447
1927	6.466580234
1928	6.466458177
1929	6.466347572
1930	6.466214931
1931	6.466143358
1932	6.466027101
1933	6.465794458
1934	6.465655678
1935	6.465520693
1936	6.465375986
1937	6.465297926
1938	6.465164221
1939	6.464973897
1940	6.464869339
1941	6.46471589
1942	6.464581729
1943	6.464428863
1944	6.46419035
1945	6.463988718
1946	6.46386791
1947	6.463666064
1948	6.463497773
1949	6.463413442
1950	6.463261816
1951	6.463020363
1952	6.462916337
1953	6.46277862
1954	6.462600679
1955	6.462404963
1956	6.462151208
1957	6.461911921
1958	6.461806071
1959	6.461743844
1960	6.461619794
1961	6.461398762
1962	6.46121183
1963	6.460982397
1964	6.460788745
1965	6.460610793
1966	6.460404281
1967	6.460183479
1968	6.460080004
1969	6.460011141
1970	6.459898999
1971	6.459772618
1972	6.45971301
1973	6.459555852
1974	6.459393572
1975	6.459269332
1976	6.459153506
1977	6.459021737
1978	6.458916522
1979	6.458826305
1980	6.458704883
1981	6.458465063
1982	6.458285212
1983	6.458165021
1984	6.458039204
1985	6.457903252
1986	6.45771205
1987	6.457636688
1988	6.45738441
1989	6.457269682
1990	6.457088148
1991	6.456857745
1992	6.45669733
1993	6.456573369
1994	6.456395112
1995	6.456136555
1996	6.455981493
1997	6.455869515
1998	6.455687642
1999	6.455443995
2000	6.455249508
2001	6.455108965
2002	6.454974522
2003	6.454784654
2004	6.45459561
2005	6.454408307
2006	6.454265474
2007	6.454098771
2008	6.453970525
2009	6.453747787
2010	6.453537976
2011	6.453318143
2012	6.453105489
2013	6.453022409
2014	6.452857305
2015	6.452704642
2016	6.452602591
2017	6.452517331
2018	6.452339658
2019	6.452115786
2020	6.45197891
2021	6.451826118
2022	6.451741283
2023	6.451613814
2024	6.451462322
2025	6.451326427
2026	6.451152658
2027	6.450954499
2028	6.45079317
2029	6.450577034
2030	6.450391626
2031	6.450269278
2032	6.450159829
2033	6.450034899
2034	6.449905446
2035	6.449742121
2036	6.44960345
2037	6.449514651
2038	6.449390097
2039	6.449205888
2040	6.449028412
2041	6.448827781
2042	6.448610557
2043	6.448425927
2044	6.448271349
2045	6.448270748
2046	6.448094752
2047	6.447863527
2048	6.447684331
2049	6.447506207
2050	6.447285592
2051	6.447113196
2052	6.446909189
2053	6.446708957
2054	6.446497517
2055	6.446376368
2056	6.446271808
2057	6.446131126
2058	6.445969855
2059	6.445788175
2060	6.445683827
2061	6.445516742
2062	6.445394805
2063	6.445250213
2064	6.445072015
2065	6.444866943
2066	6.444709872
2067	6.444558344
2068	6.444364029
2069	6.444174334
2070	6.443975066
2071	6.44383448
2072	6.443662356
2073	6.44355922
2074	6.443336685
2075	6.443216627
2076	6.443198062
2077	6.443066363
2078	6.442927133
2079	6.442877293
2080	6.442707269
2081	6.442534126
2082	6.442451119
2083	6.442394675
2084	6.442219609
2085	6.442104293
2086	6.441921325
2087	6.441762771
2088	6.441577981
2089	6.441388659
2090	6.441184232
2091	6.441015389
2092	6.440767696
2093	6.440683603
2094	6.440523357
2095	6.440396025
2096	6.440264921
2097	6.440102473
2098	6.439983628
2099	6.439871103
2100	6.439744378
2101	6.439479981
2102	6.439256647
2103	6.439073346
2104	6.438895102
2105	6.438679857
2106	6.438542112
2107	6.438357318
2108	6.438180892
2109	6.437980304
2110	6.437886759
2111	6.437757798
2112	6.437628723
2113	6.437528177
2114	6.437409714
2115	6.437233012
2116	6.43710246
2117	6.436941706
2118	6.436794274
2119	6.436665911
2120	6.436479505
2121	6.43632635
2122	6.436240619
2123	6.436079102
2124	6.435946807
2125	6.435838295
2126	6.435739959
2127	6.435542232
2128	6.435362136
2129	6.435249757
2130	6.435042974
2131	6.434895713
2132	6.434698481
2133	6.434575824
2134	6.434419794
2135	6.434290083
2136	6.434190769
2137	6.434138423
2138	6.43392168
2139	6.433757838
2140	6.43364086
2141	6.433464072
2142	6.433389044
2143	6.43330657
2144	6.433172479
2145	6.433058229
2146	6.43284752
2147	6.43284685
2148	6.432846433
2149	6.432745068
2150	6.432657115
2151	6.432501449
2152	6.43230346
2153	6.432187757
2154	6.432011858
2155	6.431840519
2156	6.431631353
2157	6.431588562
2158	6.431454554
2159	6.43130834
2160	6.43116565
2161	6.431026568
2162	6.430868738
2163	6.430716566
2164	6.430586035
2165	6.430414874
2166	6.430335918
2167	6.43018343
2168	6.430001501
2169	6.429958107
2170	6.429844828
2171	6.429646032
2172	6.429440729
2173	6.429268048
2174	6.429067783
2175	6.428891995
2176	6.428803426
2177	6.428626173
2178	6.428466626
2179	6.428336692
2180	6.428186034
2181	6.428063635
2182	6.427896817
2183	6.42766464
2184	6.427548774
2185	6.427393473
2186	6.427240248
2187	6.427040345
2188	6.426838988
2189	6.426680135
2190	6.426535794
2191	6.426374612
2192	6.426283414
2193	6.426134694
2194	6.425960475
2195	6.425782637
2196	6.425677029
2197	6.425565865
2198	6.425347645
2199	6.425223374
2200	6.425094943
2201	6.42492578
2202	6.424819447
2203	6.42467051
2204	6.424507873
2205	6.42439547
2206	6.424254007
2207	6.424185872
2208	6.424024801
2209	6.423857354
2210	6.42381797
2211	6.423624745
2212	6.42351757
2213	6.42334063
2214	6.423073789
2215	6.422821507
2216	6.42274995
2217	6.422577704
2218	6.422472846
2219	6.422370893
2220	6.4222313
2221	6.422164954
2222	6.42202559
2223	6.421915551
2224	6.421750767
2225	6.421637005
2226	6.421484869
2227	6.42131792
2228	6.421057265
2229	6.42096104
2230	6.420847025
2231	6.420663516
2232	6.42054227
2233	6.42044463
2234	6.420361844
2235	6.420181609
2236	6.420022889
2237	6.419949762
2238	6.419795712
2239	6.419636937
2240	6.419479764
2241	6.419344206
2242	6.41915768
2243	6.419103086
2244	6.418959027
2245	6.418897285
2246	6.418879568
2247	6.418744153
2248	6.418612382
2249	6.418444851
2250	6.418338095
2251	6.418151886
2252	6.417996905
2253	6.417742068
2254	6.417617573
2255	6.417438681
2256	6.417327101
2257	6.417156049
2258	6.417023232
2259	6.416906465
2260	6.416752155
2261	6.416644791
2262	6.416524479
2263	6.416336018
2264	6.416207746
2265	6.416067124
2266	6.415881965
2267	6.415678157
2268	6.41549752
2269	6.415382238
2270	6.415281894
2271	6.415131206
2272	6.415000787
2273	6.414839688
2274	6.414717339
2275	6.414489169
2276	6.41429327
2277	6.414154055
2278	6.413999214
2279	6.413798411
2280	6.413721815
2281	6.413572891
2282	6.41343875
2283	6.413297088
2284	6.413148877
2285	6.413038097
2286	6.412891808
2287	6.412754622
2288	6.412641277
2289	6.412487523
2290	6.412304805
2291	6.41212512
2292	6.411953537
2293	6.411838919
2294	6.411649753
2295	6.411444297
2296	6.411442474
2297	6.411299386
2298	6.41117309
2299	6.411001069
2300	6.410893572
2301	6.410805869
2302	6.41067423
2303	6.410561911
2304	6.410417786
2305	6.410286408
2306	6.410151278
2307	6.409909304
2308	6.409850725
2309	6.409719565
2310	6.409542941
2311	6.40941421
2312	6.409242407
2313	6.409126383
2314	6.408995238
2315	6.408840843
2316	6.408650171
2317	6.408475564
2318	6.40830512
2319	6.40814105
2320	6.40799896
2321	6.407902649
2322	6.407765147
2323	6.407571343
2324	6.407446828
2325	6.407295671
2326	6.407220306
2327	6.407150681
2328	6.406906907
2329	6.406730734
2330	6.406492244
2331	6.406388227
2332	6.406202234
2333	6.406089838
2334	6.405986519
2335	6.405863683
2336	6.405765035
2337	6.405587609
2338	6.405587063
2339	6.405367267
2340	6.405250495
2341	6.405108041
2342	6.404938945
2343	6.404794422
2344	6.404613019
2345	6.40441785
2346	6.404259388
2347	6.404118551
2348	6.404003482
2349	6.403893119
2350	6.403749494
2351	6.403610705
2352	6.403478079
2353	6.403387395
2354	6.403264637
2355	6.403116936
2356	6.40296793
2357	6.40270778
2358	6.402542021
2359	6.402426291
2360	6.402339153
2361	6.402130504
2362	6.401939066
2363	6.401813264
2364	6.401721295
2365	6.401628981
2366	6.401488732
2367	6.401355359
2368	6.401175032
2369	6.401112993
2370	6.400982867
2371	6.400884408
2372	6.400701309
2373	6.400540102
2374	6.400410499
2375	6.400304667
2376	6.400170436
2377	6.400056385
2378	6.39995645
2379	6.399788454
2380	6.399661418
2381	6.399537885
2382	6.399472649
2383	6.399352223
2384	6.399211086
2385	6.399149313
2386	6.399009426
2387	6.398932997
2388	6.398829912
2389	6.39869572
2390	6.398614135
2391	6.398424992
2392	6.398299826
2393	6.398215093
2394	6.398096585
2395	6.397927252
2396	6.397817639
2397	6.3976434
2398	6.397520306
2399	6.39739367
2400	6.397289127
2401	6.397184959
2402	6.396974464
2403	6.396882757
2404	6.396748446
2405	6.396500442
2406	6.396354662
2407	6.396220125
2408	6.396121918
2409	6.395957686
2410	6.39576718
2411	6.395542668
2412	6.395369899
2413	6.39515357
2414	6.394943248
2415	6.394784279
2416	6.394578432
2417	6.394461538
2418	6.394292544
2419	6.39415016
2420	6.394043478
2421	6.393933767
2422	6.393805733
2423	6.393659193
2424	6.393455945
2425	6.393294748
2426	6.393146414
2427	6.39300139
2428	6.392891505
2429	6.392612761
2430	6.392511203
2431	6.39241749
2432	6.392339084
2433	6.392253163
2434	6.392053191
2435	6.3919022
2436	6.391736983
2437	6.391578384
2438	6.391414688
2439	6.391326319
2440	6.391161133
2441	6.391029992
2442	6.390835221
2443	6.390735893
2444	6.390556356
2445	6.390484504
2446	6.390332848
2447	6.39023724
2448	6.390062677
2449	6.389952678
2450	6.38989314
2451	6.389804652
2452	6.389646687
2453	6.389473253
2454	6.389322907
2455	6.389165517
2456	6.389050018
2457	6.388972543
2458	6.388758249
2459	6.388613106
2460	6.38850548
2461	6.388386595
2462	6.388253342
2463	6.388176159
2464	6.388014161
2465	6.387894081
2466	6.387782326
2467	6.387654799
2468	6.387472147
2469	6.387342618
2470	6.387241266
2471	6.387053331
2472	6.386902783
2473	6.38678906
2474	6.386680721
2475	6.386502306
2476	6.386428978
2477	6.386308859
2478	6.386253597
2479	6.386122439
2480	6.385875044
2481	6.385709798
2482	6.38569588
2483	6.38557938
2484	6.385498057
2485	6.385336152
2486	6.385182551
2487	6.384981475
2488	6.384842491
2489	6.384747925
2490	6.384689153
2491	6.384559035
2492	6.384502795
2493	6.384322729
2494	6.384157259
2495	6.384055941
2496	6.383910619
2497	6.383771663
2498	6.383597
2499	6.383422669
2500	6.383300592
2501	6.383065113
2502	6.382860572
2503	6.382742473
2504	6.382644225
2505	6.382586252
2506	6.382456084
2507	6.382364017
2508	6.382266187
2509	6.382025896
2510	6.381868932
2511	6.381729306
2512	6.381650842
2513	6.381488969
2514	6.381387711
2515	6.381277685
2516	6.381149043
2517	6.381031876
2518	6.380896637
2519	6.380777578
2520	6.380678911
2521	6.380564689
2522	6.380378507
2523	6.380270429
2524	6.380180327
2525	6.380073249
2526	6.379918781
2527	6.379777821
2528	6.37957976
2529	6.379403
2530	6.379357861
2531	6.379187997
2532	6.379093039
2533	6.378967462
2534	6.378799195
2535	6.378641577
2536	6.378505753
2537	6.378426797
2538	6.378267578
2539	6.378077841
2540	6.377967454
2541	6.377800005
2542	6.377665197
2543	6.377665045
2544	6.377565691
2545	6.377484789
2546	6.377328352
2547	6.377154094
2548	6.37712664
2549	6.377009543
2550	6.376916816
2551	6.376830939
2552	6.376687564
2553	6.376531011
2554	6.376413565
2555	6.376268287
2556	6.376109728
2557	6.375991656
2558	6.375865783
2559	6.375804195
2560	6.375585246
2561	6.375458079
2562	6.37533761
2563	6.375239545
2564	6.375134728
2565	6.374998492
2566	6.374860918
2567	6.37473771
2568	6.374579393
2569	6.374440762
2570	6.374355
2571	6.37421946
2572	6.374001577
2573	6.373894596
2574	6.373761526
2575	6.373599111
2576	6.373446727
2577	6.373218717
2578	6.373104918
2579	6.372924283
2580	6.372739761
2581	6.372626592
2582	6.372498427
2583	6.372318064
2584	6.372224214
2585	6.372093228
2586	6.371981014
2587	6.371925457
2588	6.371694619
2589	6.371606445
2590	6.371484782
2591	6.371284512
2592	6.371166466
2593	6.371102768
2594	6.370931677
2595	6.370755864
2596	6.370649891
2597	6.370566532
2598	6.370403601
2599	6.370245778
2600	6.370151926
2601	6.370008213
2602	6.369812547
2603	6.369638333
2604	6.369638195
2605	6.369506649
2606	6.369339986
2607	6.369214515
2608	6.369109252
2609	6.368959994
2610	6.368843093
2611	6.368716823
2612	6.36854135
2613	6.368479207
2614	6.368330669
2615	6.368214754
2616	6.368118552
2617	6.367957192
2618	6.367826401
2619	6.367714558
2620	6.367581121
2621	6.367415494
2622	6.36726539
2623	6.367126917
2624	6.36689916
2625	6.366829793
2626	6.366668093
2627	6.366573347
2628	6.366381177
2629	6.366268751
2630	6.366120814
2631	6.365987958
2632	6.365916048
2633	6.365746607
2634	6.365632263
2635	6.365546774
2636	6.365380503
2637	6.365227778
2638	6.365088368
2639	6.36494788
2640	6.36481948
2641	6.36468159
2642	6.36457171
2643	6.364453577
2644	6.364297566
2645	6.364297424
2646	6.364145639
2647	6.364026664
2648	6.36389407
2649	6.363754421
2650	6.363685325
2651	6.363576116
2652	6.363443389
2653	6.363326822
2654	6.363153351
2655	6.363029609
2656	6.362890075
2657	6.362765263
2658	6.362657197
2659	6.362555548
2660	6.362454977
2661	6.362336979
2662	6.362129523
2663	6.361946927
2664	6.361846224
2665	6.361714203
2666	6.361510366
2667	6.361377763
2668	6.361228225
2669	6.361101728
2670	6.360890476
2671	6.360724379
2672	6.360582045
2673	6.360484852
2674	6.360391378
2675	6.36039084
2676	6.360252189
2677	6.360173543
2678	6.360035663
2679	6.359854962
2680	6.359725725
2681	6.359568171
2682	6.359413227
2683	6.359323936
2684	6.359209538
2685	6.358980479
2686	6.358827301
2687	6.358664594
2688	6.358503073
2689	6.358391064
2690	6.358261877
2691	6.358059108
2692	6.357886264
2693	6.357697994
2694	6.357584733
2695	6.357482253
2696	6.357325375
2697	6.357114825
2698	6.357010221
2699	6.356890913
2700	6.356775099
2701	6.35670648
2702	6.356545818
2703	6.356419912
2704	6.356304693
2705	6.356169966
2706	6.356068778
2707	6.355948853
2708	6.35582575
2709	6.355739224
2710	6.35553586
2711	6.355506769
2712	6.355367978
2713	6.355193993
2714	6.355049604
2715	6.354935592
2716	6.354737702
2717	6.354648475
2718	6.354501489
2719	6.354449295
2720	6.35444877
2721	6.354271779
2722	6.354094156
2723	6.353999965
2724	6.353783921
2725	6.353578827
2726	6.353491181
2727	6.353388997
2728	6.353230059
2729	6.353051887
2730	6.352998469
2731	6.352862345
2732	6.352725671
2733	6.35262969
2734	6.352468866
2735	6.352353535
2736	6.352197357
2737	6.352076517
2738	6.351907913
2739	6.351776556
2740	6.351614816
2741	6.351495071
2742	6.351252096
2743	6.35110376
2744	6.351045363
2745	6.350920205
2746	6.350792446
2747	6.350587276
2748	6.350391091
2749	6.350235532
2750	6.350052244
2751	6.349947801
2752	6.34981985
2753	6.349691392
2754	6.349563564
2755	6.349394955
2756	6.349255496
2757	6.349166894
2758	6.349027033
2759	6.348918734
2760	6.348795369
2761	6.348616437
2762	6.348615854
2763	6.348404051
2764	6.348402227
2765	6.348326553
2766	6.348133745
2767	6.348003185
2768	6.348003018
2769	6.347890409
2770	6.347780928
2771	6.347641858
2772	6.347530392
2773	6.347383867
2774	6.347247509
2775	6.347039885
2776	6.346843355
2777	6.346717708
2778	6.346586003
2779	6.346488863
2780	6.346377401
2781	6.34621783
2782	6.346017946
2783	6.345873
2784	6.345695036
2785	6.345590358
2786	6.345438799
2787	6.34528879
2788	6.345089688
2789	6.344953128
2790	6.344805883
2791	6.344714006
2792	6.344557855
2793	6.344506384
2794	6.344402489
2795	6.344257537
2796	6.344052795
2797	6.344052295
2798	6.343981987
2799	6.343876486
2800	6.343723008
2801	6.343630779
2802	6.343532719
2803	6.343471461
2804	6.343352102
2805	6.343202129
2806	6.343029671
2807	6.342930725
2808	6.342800451
2809	6.342587037
2810	6.342419823
2811	6.342308976
2812	6.342189444
2813	6.34203129
2814	6.341923762
2815	6.341785907
2816	6.341735686
2817	6.341620556
2818	6.341485025
2819	6.34136175
2820	6.341244818
2821	6.341205096
2822	6.340995276
2823	6.340909256
2824	6.340752792
2825	6.340638125
2826	6.340499225
2827	6.340334209
2828	6.340173273
2829	6.340076475
2830	6.339913533
2831	6.339741515
2832	6.339560996
2833	6.339506128
2834	6.339405066
2835	6.339259196
2836	6.339108684
2837	6.338975527
2838	6.338814392
2839	6.338661257
2840	6.338563546
2841	6.33844503
2842	6.338326
2843	6.338231215
2844	6.338108108
2845	6.337948437
2846	6.337775188
2847	6.337665745
2848	6.337508619
2849	6.33745789
2850	6.337365546
2851	6.337241119
2852	6.337111682
2853	6.336959834
2854	6.336843012
2855	6.336698804
2856	6.336505933
2857	6.336367374
2858	6.336182681
2859	6.336029697
2860	6.336003523
2861	6.335898875
2862	6.335708634
2863	6.335584053
2864	6.335441474
2865	6.335303977
2866	6.335136406
2867	6.334954866
2868	6.334846031
2869	6.334690349
2870	6.334491282
2871	6.334385825
2872	6.334307861
2873	6.334278277
2874	6.334101711
2875	6.333929232
2876	6.333812857
2877	6.333703687
2878	6.333600348
2879	6.333477575
2880	6.333371059
2881	6.333256495
2882	6.333118138
2883	6.332957272
2884	6.332796554
2885	6.332650657
2886	6.332490306
2887	6.332344025
2888	6.332221989
2889	6.332089087
2890	6.331909391
2891	6.331784444
2892	6.331595885
2893	6.331550147
2894	6.331471471
2895	6.331328893
2896	6.331251367
2897	6.331178653
2898	6.331064323
2899	6.330847894
2900	6.330778748
2901	6.33056545
2902	6.330376185
2903	6.330299171
2904	6.330123183
2905	6.329988928
2906	6.329840157
2907	6.329698645
2908	6.329517815
2909	6.329410347
2910	6.329259472
2911	6.329167101
2912	6.329037234
2913	6.328882232
2914	6.328766083
2915	6.328637057
2916	6.328509501
2917	6.328384207
2918	6.328300337
2919	6.328152323
2920	6.327974204
2921	6.327912011
2922	6.327778239
2923	6.327652018
2924	6.327452128
2925	6.327253778
2926	6.32705246
2927	6.326994024
2928	6.32675292
2929	6.326607875
2930	6.326570825
2931	6.326473965
2932	6.326277793
2933	6.326130096
2934	6.326004376
2935	6.325887009
2936	6.325852206
2937	6.325772697
2938	6.325649526
2939	6.325570031
2940	6.325365034
2941	6.325243212
2942	6.325135491
2943	6.325051154
2944	6.325006165
2945	6.324885776
2946	6.324703512
2947	6.324597418
2948	6.324477065
2949	6.324357149
2950	6.324182153
2951	6.324095769
2952	6.323968335
2953	6.323814791
2954	6.323670508
2955	6.323553183
2956	6.323456636
2957	6.323287098
2958	6.323217533
2959	6.323184648
2960	6.323101144
2961	6.322984096
2962	6.322909895
2963	6.322829569
2964	6.322633531
2965	6.322539072
2966	6.322453023
2967	6.322294124
2968	6.322162275
2969	6.322001276
2970	6.321833423
2971	6.321672979
2972	6.321623626
2973	6.321497326
2974	6.321369136
2975	6.321300798
2976	6.321181793
2977	6.321091459
2978	6.320892304
2979	6.320808511
2980	6.320717787
2981	6.320518257
2982	6.320416514
2983	6.320297101
2984	6.320087527
2985	6.31990517
2986	6.319735286
2987	6.319599718
2988	6.319448148
2989	6.319355881
2990	6.319199403
2991	6.319101059
2992	6.318952529
2993	6.318812612
2994	6.31864152
2995	6.318517816
2996	6.318286388
2997	6.318254914
2998	6.318017819
2999	6.317852228
3000	6.317825561
3001	6.317708842
3002	6.317606906
3003	6.317507695
3004	6.317419852
3005	6.317350217
3006	6.317254572
3007	6.317100491
3008	6.316998668
3009	6.31684518
3010	6.316716502
3011	6.316624421
3012	6.316442792
3013	6.316339285
3014	6.31630482
3015	6.316184046
3016	6.316085006
3017	6.315981438
3018	6.315885718
3019	6.315703323
3020	6.315589921
3021	6.315477718
3022	6.315309312
3023	6.315178586
3024	6.315036888
3025	6.314935606
3026	6.314789893
3027	6.314679197
3028	6.31452843
3029	6.314494546
3030	6.314386972
3031	6.314349461
3032	6.314236213
3033	6.314122694
3034	6.313930346
3035	6.313758255
3036	6.313637616
3037	6.313445377
3038	6.313286018
3039	6.313285911
3040	6.313182119
3041	6.313081715
3042	6.31291835
3043	6.312818494
3044	6.312817695
3045	6.312643357
3046	6.312530137
3047	6.312401717
3048	6.312283705
3049	6.312128261
3050	6.311969136
3051	6.311872829
3052	6.311678104
3053	6.311465445
3054	6.31136322
3055	6.311176109
3056	6.311049673
3057	6.310963906
3058	6.310876478
3059	6.310729813
3060	6.3106147
3061	6.310406883
3062	6.310288387
3063	6.310188384
3064	6.310115198
3065	6.309968957
3066	6.309861799
3067	6.309669759
3068	6.309507385
3069	6.309404472
3070	6.309333402
3071	6.309181345
3072	6.309060432
3073	6.308954416
3074	6.308786344
3075	6.308567539
3076	6.308410605
3077	6.308261747
3078	6.30815625
3079	6.308052607
3080	6.307935353
3081	6.307904437
3082	6.307763642
3083	6.307687323
3084	6.307545708
3085	6.3074412
3086	6.307398456
3087	6.30730327
3088	6.307210608
3089	6.307103387
3090	6.306962056
3091	6.306819872
3092	6.306735302
3093	6.306588927
3094	6.306437193
3095	6.30631004
3096	6.306188628
3097	6.30610385
3098	6.30603363
3099	6.305988346
3100	6.305977836
3101	6.305804971
3102	6.305634208
3103	6.305472932
3104	6.305415618
3105	6.305244163
3106	6.305091207
3107	6.304951341
3108	6.304813083
3109	6.304677309
3110	6.304599161
3111	6.304555273
3112	6.304440036
3113	6.304245939
3114	6.304081287
3115	6.303997912
3116	6.303890038
3117	6.303789655
3118	6.303699507
3119	6.303533081
3120	6.30339253
3121	6.303278029
3122	6.303151272
3123	6.303028752
3124	6.302879906
3125	6.302797803
3126	6.302635418
3127	6.302523668
3128	6.302433618
3129	6.302233468
3130	6.302101464
3131	6.301931966
3132	6.301803205
3133	6.30167678
3134	6.301582427
3135	6.301415916
3136	6.30125562
3137	6.301107082
3138	6.300994473
3139	6.300858263
3140	6.300729706
3141	6.300527359
3142	6.300387822
3143	6.30024558
3144	6.300206541
3145	6.300083629
3146	6.299905395
3147	6.29980266
3148	6.299680784
3149	6.299537113
3150	6.299393587
3151	6.299307812
3152	6.299199602
3153	6.299106594
3154	6.29902527
3155	6.298941008
3156	6.298838117
3157	6.298760663
3158	6.298625388
3159	6.298487979
3160	6.298410223
3161	6.298341681
3162	6.29817247
3163	6.298047429
3164	6.297913228
3165	6.29777475
3166	6.297621724
3167	6.297621613
3168	6.297554665
3169	6.29743536
3170	6.297296259
3171	6.297136777
3172	6.296998042
3173	6.296912862
3174	6.296818842
3175	6.296731002
3176	6.296689636
3177	6.296536924
3178	6.296435843
3179	6.296309223
3180	6.296135974
3181	6.295951132
3182	6.295871797
3183	6.295828028
3184	6.295763763
3185	6.295628056
3186	6.295504951
3187	6.295381128
3188	6.295278166
3189	6.295099175
3190	6.294972403
3191	6.294785599
3192	6.29466567
3193	6.294586249
3194	6.294518203
3195	6.294357121
3196	6.29422185
3197	6.294091259
3198	6.294066855
3199	6.293881546
3200	6.293789211
3201	6.293626592
3202	6.293582928
3203	6.293453787
3204	6.293304273
3205	6.293167496
3206	6.29307209
3207	6.293006081
3208	6.29300401
3209	6.292861037
3210	6.292749375
3211	6.292648834
3212	6.292511462
3213	6.292325942
3214	6.292230859
3215	6.292073742
3216	6.291991492
3217	6.291895585
3218	6.291759797
3219	6.291632232
